gene_id,gene_nr,tagm_location,tagm_location,,,
TGME49_239790,239790,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_206450,206450,unknown,nucleus - chromatin,,,
TGME49_223110,223110,nucleus - chromatin,nucleus - chromatin,,,
TGME49_215380,215380,cytosol,19S proteasome,,,
TGME49_257030,257030,nucleus - chromatin,nucleus - chromatin,,,
TGME49_231940,231940,cytosol,cytosol,,,
TGME49_205330,205330,PM - integral,PM - integral,,,
TGME49_205500,205500,nucleolus,nucleolus,,,
TGME49_227840,227840,cytosol,cytosol,,,
TGME49_224280,224280,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_270360,270360,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_214310,214310,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_214470,214470,unknown,unknown,,,
TGME49_290040,290040,unknown,unknown,,,
TGME49_270810,270810,nucleus - chromatin,nucleus - chromatin,,,
TGME49_223855,223855,nucleus - non-chromatin,nucleolus,,,
TGME49_270830,270830,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_216530,216530,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_202830,202830,unknown,cytosol,,,
TGME49_212150,212150,nucleus - chromatin,nucleus - chromatin,,,
TGME49_289290,289290,cytosol,cytosol,,,
TGME49_318700,318700,unknown,unknown,,,
TGME49_286730,286730,cytosol,cytosol,,,
TGME49_229620,229620,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_238250,238250,60S ribosome,60S ribosome,,,
TGME49_223150,223150,ER 1,ER 1,,,
TGME49_270010,270010,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_313560,313560,unknown,cytosol,,,
TGME49_315110,315110,unknown,cytosol,,,
TGME49_275670,275670,apical 1,apical 1,,,
TGME49_294280,294280,unknown,unknown,,,
TGME49_237230,237230,dense granules,dense granules,,,
TGME49_242580,242580,unknown,mitochondrion - soluble,,,
TGME49_259880,259880,cytosol,cytosol,,,
TGME49_314900,314900,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_201520,201520,rhoptries 1,rhoptries 1,,,
TGME49_229790,229790,nucleus - chromatin,nucleus - chromatin,,,
TGME49_278975,278975,apicoplast,PM - peripheral 2,,,
TGME49_217900,217900,cytosol,cytosol,,,
TGME49_222040,222040,cytosol,cytosol,,,
TGME49_242030,242030,nucleus - chromatin,nucleus - chromatin,,,
TGME49_258625,258625,unknown,mitochondrion - membranes,,,
TGME49_293860,293860,cytosol,cytosol,,,
TGME49_312220,312220,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_216890,216890,Golgi,PM - peripheral 2,,,
TGME49_246030,246030,nucleus - chromatin,nucleus - chromatin,,,
TGME49_230700,230700,nucleus - chromatin,ER 1,,,
TGME49_315510,315510,apical 1,apical 1,,,
TGME49_223000,223000,dense granules,PM - peripheral 2,,,
TGME49_266830,266830,nucleus - chromatin,PM - peripheral 2,,,
TGME49_295070,295070,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_248840,248840,Golgi,Golgi,,,
TGME49_239250,239250,unknown,ER 1,,,
TGME49_227390,227390,cytosol,cytosol,,,
TGME49_244180,244180,dense granules,ER 2,,,
TGME49_301390,301390,unknown,nucleus - non-chromatin,,,
TGME49_205540,205540,nucleus - non-chromatin,nucleolus,,,
TGME49_226700,226700,unknown,PM - integral,,,
TGME49_290910,290910,nucleus - non-chromatin,nucleolus,,,
TGME49_216080,216080,cytosol,nucleolus,,,
TGME49_208440,208440,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_224200,224200,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_267440,267440,nucleus - chromatin,nucleus - chromatin,,,
TGME49_313310,313310,cytosol,19S proteasome,,,
TGME49_209720,209720,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_268770,268770,unknown,unknown,,,
TGME49_295420,295420,apical 2,apical 2,,,
TGME49_203750,203750,cytosol,19S proteasome,,,
TGME49_297420,297420,unknown,unknown,,,
TGME49_227820,227820,Golgi,endomembrane vesicles,,,
TGME49_246080,246080,cytosol,19S proteasome,,,
TGME49_307040,307040,nucleus - chromatin,nucleus - chromatin,,,
TGME49_306195,306195,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_301010,301010,unknown,unknown,,,
TGME49_222970,222970,unknown,cytosol,,,
TGME49_277710,277710,nucleus - chromatin,nucleus - chromatin,,,
TGME49_216540,216540,ER 1,ER 1,,,
TGME49_236160,236160,mitochondrion - membranes,mitochondrion - soluble,,,
TGME49_223270,223270,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_202820,202820,cytosol,19S proteasome,,,
TGME49_244700,244700,nucleus - chromatin,nucleus - chromatin,,,
TGME49_291630,291630,dense granules,dense granules,,,
TGME49_220090,220090,cytosol,cytosol,,,
TGME49_268640,268640,nucleolus,nucleus - non-chromatin,,,
TGME49_225800,225800,apicoplast,apicoplast,,,
TGME49_309740,309740,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_288350,288350,cytosol,cytosol,,,
TGME49_207170,207170,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_257070,257070,nucleus - chromatin,nucleus - chromatin,,,
TGME49_239540,239540,PM - integral,Golgi,,,
TGME49_222230,222230,cytosol,19S proteasome,,,
TGME49_204350,204350,apicoplast,apicoplast,,,
TGME49_220490,220490,unknown,unknown,,,
TGME49_247410,247410,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_259000,259000,ER 1,ER 1,,,
TGME49_245510,245510,unknown,PM - integral,,,
TGME49_211640,211640,PM - integral,PM - peripheral 2,,,
TGME49_256820,256820,nucleus - chromatin,nucleus - chromatin,,,
TGME49_206630,206630,Golgi,Golgi,,,
TGME49_254220,254220,nucleus - non-chromatin,nucleus - chromatin,,,
TGME49_211390,211390,cytosol,19S proteasome,,,
TGME49_218730,218730,PM - peripheral 2,Golgi,,,
TGME49_291300,291300,unknown,Golgi,,,
TGME49_297080,297080,cytosol,cytosol,,,
TGME49_289010,289010,nucleus - chromatin,nucleus - chromatin,,,
TGME49_268260,268260,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_270560,270560,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_286710,286710,unknown,nucleus - non-chromatin,,,
TGME49_240660,240660,nucleus - non-chromatin,nucleolus,,,
TGME49_237015,237015,dense granules,dense granules,,,
TGME49_267390,267390,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_243580,243580,unknown,unknown,,,
TGME49_234950,234950,dense granules,dense granules,,,
TGME49_270620,270620,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_223020,223020,cytosol,cytosol,,,
TGME49_263660,263660,PM - integral,PM - integral,,,
TGME49_262140,262140,15.531052,0.9997143,20.4003506489515,,
TGME49_285850,285850,unknown,nucleus - non-chromatin,,,
TGME49_249380,249380,PM - integral,Golgi,,,
TGME49_208350,208350,nucleus - non-chromatin,nucleolus,,,
TGME49_289510,289510,cytosol,nucleolus,,,
TGME49_237290,237290,nucleus - chromatin,nucleus - chromatin,,,
TGME49_204410,204410,nucleus - chromatin,nucleolus,,,
TGME49_210810,210810,nucleus - chromatin,nucleolus,,,
TGME49_268290,268290,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_240250,240250,nucleus - non-chromatin,nucleolus,,,
TGME49_231750,231750,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_290310,290310,nucleus - chromatin,nucleolus,,,
TGME49_203820,203820,nucleus - chromatin,nucleus - chromatin,,,
TGME49_292160,292160,nucleus - chromatin,nucleus - chromatin,,,
TGME49_230440,230440,cytosol,19S proteasome,,,
TGME49_299670,299670,nucleus - non-chromatin,nucleolus,,,
TGME49_226550,226550,cytosol,cytosol,,,
TGME49_248830,248830,cytosol,19S proteasome,,,
TGME49_321400,321400,ER 1,ER 1,,,
TGME49_212410,212410,dense granules,dense granules,,,
TGME49_305320,305320,nucleus - chromatin,nucleus - chromatin,,,
TGME49_233300,233300,cytosol,nucleolus,,,
TGME49_220450,220450,nucleus - chromatin,nucleus - chromatin,,,
TGME49_285660,285660,nucleus - chromatin,nucleus - chromatin,,,
TGME49_257170,257170,apicoplast,apicoplast,,,
TGME49_254510,254510,cytosol,19S proteasome,,,
TGME49_262720,262720,unknown,cytosol,,,
TGME49_246970,246970,nucleus - chromatin,nucleus - chromatin,,,
TGME49_285680,285680,unknown,mitochondrion - soluble,,,
TGME49_277870,277870,nucleus - chromatin,nucleolus,,,
TGME49_310270,310270,nucleus - chromatin,endomembrane vesicles,,,
TGME49_260670,260670,unknown,unknown,,,
TGME49_270150,270150,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_249910,249910,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_250900,250900,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_263420,263420,nucleus - chromatin,nucleolus,,,
TGME49_275350,275350,nucleus - chromatin,nucleus - chromatin,,,
TGME49_310140,310140,Golgi,Golgi,,,
TGME49_286210,286210,unknown,cytosol,,,
TGME49_305800,305800,cytosol,cytosol,,,
TGME49_244550,244550,ER 1,ER 1,,,
TGME49_244350,244350,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_224220,224220,cytosol,cytosol,,,
TGME49_312510,312510,nucleus - chromatin,nucleolus,,,
TGME49_225710,225710,unknown,unknown,,,
TGME49_244440,244440,PM - integral,Golgi,,,
TGME49_262460,262460,endomembrane vesicles,endomembrane vesicles,,,
TGME49_314790,314790,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_244020,244020,cytosol,cytosol,,,
TGME49_281675,281675,unknown,unknown,,,
TGME49_316650,316650,cytosol,19S proteasome,,,
TGME49_268990,268990,cytosol,19S proteasome,,,
TGME49_202760,202760,nucleus - non-chromatin,19S proteasome,,,
TGME49_300200,300200,nucleus - chromatin,nucleus - chromatin,,,
TGME49_309240,309240,dense granules,PM - peripheral 2,,,
TGME49_306560,306560,dense granules,dense granules,,,
TGME49_289520,289520,nucleus - chromatin,nucleolus,,,
TGME49_216660,216660,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_248870,248870,ER 1,ER 1,,,
TGME49_261000,261000,cytosol,nucleus - chromatin,,,
TGME49_251680,251680,unknown,cytosol,,,
TGME49_312640,312640,cytosol,19S proteasome,,,
TGME49_268690,268690,apicoplast,apicoplast,,,
TGME49_268840,268840,unknown,unknown,,,
TGME49_236910,236910,unknown,nucleus - non-chromatin,,,
TGME49_258480,258480,nucleus - chromatin,nucleolus,,,
TGME49_315740,315740,PM - peripheral 1,PM - peripheral 1,,,
TGME49_289780,289780,unknown,mitochondrion - soluble,,,
TGME49_202690,202690,nucleus - non-chromatin,nucleolus,,,
TGME49_289350,289350,PM - integral,Golgi,,,
TGME49_310310,310310,unknown,cytosol,,,
TGME49_315310,315310,apicoplast,apicoplast,,,
TGME49_211240,211240,unknown,ER 1,,,
TGME49_235670,235670,nucleus - chromatin,nucleus - chromatin,,,
TGME49_289550,289550,unknown,nucleus - non-chromatin,,,
TGME49_247530,247530,dense granules,dense granules,,,
TGME49_245432,245432,dense granules,dense granules,,,
TGME49_288620,288620,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_254610,254610,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_265020,265020,unknown,unknown,,,
TGME49_250955,250955,dense granules,dense granules,,,
TGME49_220250,220250,cytosol,cytosol,,,
TGME49_242118,242118,rhoptries 2,rhoptries 2,,,
TGME49_259610,259610,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_228270,228270,apicoplast,apicoplast,,,
TGME49_244570,244570,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_278470,278470,nucleus - chromatin,nucleus - chromatin,,,
TGME49_261650,261650,Golgi,PM - peripheral 2,,,
TGME49_294700,294700,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_266810,266810,ER 1,ER 1,,,
TGME49_311100,311100,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_286450,286450,dense granules,dense granules,,,
TGME49_237570,237570,cytosol,nucleus - chromatin,,,
TGME49_237880,237880,dense granules,dense granules,,,
TGME49_312480,312480,unknown,cytosol,,,
TGME49_200280,200280,unknown,nucleus - chromatin,,,
TGME49_251730,251730,nucleus - chromatin,nucleus - chromatin,,,
TGME49_305480,305480,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_229420,229420,unknown,unknown,,,
TGME49_240830,240830,unknown,unknown,,,
TGME49_217688,217688,apical 1,apical 1,,,
TGME49_278100,278100,PM - peripheral 1,PM - peripheral 1,,,
TGME49_227280,227280,dense granules,dense granules,,,
TGME49_310570,310570,cytosol,19S proteasome,,,
TGME49_243430,243430,nucleus - chromatin,PM - peripheral 2,,,
TGME49_299180,299180,unknown,nucleus - chromatin,,,
TGME49_203790,203790,rhoptries 1,rhoptries 1,,,
TGME49_229150,229150,unknown,unknown,,,
TGME49_248400,248400,unknown,cytosol,,,
TGME49_316680,316680,nucleus - chromatin,nucleus - chromatin,,,
TGME49_226620,226620,nucleus - chromatin,nucleus - chromatin,,,
TGME49_307605,307605,ER 1,ER 1,,,
TGME49_221480,221480,micronemes,micronemes,,,
TGME49_218530,218530,cytosol,cytosol,,,
TGME49_248250,248250,unknown,nucleus - non-chromatin,,,
TGME49_230820,230820,Golgi,Golgi,,,
TGME49_306910,306910,cytosol,19S proteasome,,,
TGME49_285268,285268,cytosol,cytosol,,,
TGME49_226780,226780,unknown,unknown,,,
TGME49_316280,316280,unknown,rhoptries 2,,,
TGME49_315280,315280,nucleus - chromatin,PM - peripheral 2,,,
TGME49_310930,310930,ER 2,PM - peripheral 2,,,
TGME49_223600,223600,ER 1,ER 1,,,
TGME49_288685,288685,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_205180,205180,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_252420,252420,cytosol,cytosol,,,
TGME49_305920,305920,nucleus - chromatin,nucleus - chromatin,,,
TGME49_246670,246670,nucleus - chromatin,nucleolus,,,
TGME49_240520,240520,apicoplast,apicoplast,,,
TGME49_230705,230705,dense granules,dense granules,,,
TGME49_305940,305940,unknown,nucleus - non-chromatin,,,
TGME49_281610,281610,nucleus - non-chromatin,nucleolus,,,
TGME49_262780,262780,nucleus - non-chromatin,nucleolus,,,
TGME49_313680,313680,PM - integral,Golgi,,,
TGME49_285190,285190,unknown,unknown,,,
TGME49_214590,214590,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_258100,258100,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_318150,318150,PM - integral,PM - integral,,,
TGME49_293680,293680,apicoplast,apicoplast,,,
TGME49_280790,280790,ER 1,ER 1,,,
TGME49_249580,249580,PM - integral,PM - integral,,,
TGME49_310770,310770,apicoplast,apicoplast,,,
TGME49_278540,278540,cytosol,19S proteasome,,,
TGME49_273640,273640,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_273320,273320,micronemes,micronemes,,,
TGME49_230030,230030,unknown,unknown,,,
TGME49_216410,216410,cytosol,nucleolus,,,
TGME49_258832,258832,nucleus - chromatin,nucleolus,,,
TGME49_288910,288910,cytosol,cytosol,,,
TGME49_310180,310180,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_233350,233350,unknown,cytosol,,,
TGME49_254580,254580,ER 1,ER 1,,,
TGME49_313820,313820,unknown,unknown,,,
TGME49_279340,279340,ER 1,ER 1,,,
TGME49_226270,226270,ER 1,ER 1,,,
TGME49_271420,271420,apicoplast,apicoplast,,,
TGME49_205300,205300,PM - integral,Golgi,,,
TGME49_215490,215490,unknown,Golgi,,,
TGME49_261690,261690,ER 2,ER 2,,,
TGME49_275440,275440,dense granules,dense granules,,,
TGME49_264690,264690,unknown,unknown,,,
TGME49_201790,201790,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_227990,227990,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_257730,257730,13.862899,0.9999979,25.1048364758491,,
TGME49_314000,314000,unknown,nucleus - chromatin,,,
TGME49_228060,228060,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_218830,218830,cytosol,nucleus - chromatin,,,
TGME49_202890,202890,cytosol,cytosol,,,
TGME49_260990,260990,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_306600,306600,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_309870,309870,nucleus - chromatin,PM - peripheral 2,,,
TGME49_211700,211700,nucleus - chromatin,nucleus - chromatin,,,
TGME49_247420,247420,Golgi,Golgi,,,
TGME49_272740,272740,nucleus - chromatin,nucleus - chromatin,,,
TGME49_295990,295990,apicoplast,apicoplast,,,
TGME49_224730,224730,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_226870,226870,nucleus - chromatin,nucleus - chromatin,,,
TGME49_294340,294340,IMC,IMC,,,
TGME49_253070,253070,unknown,cytosol,,,
TGME49_310490,310490,60S ribosome,60S ribosome,,,
TGME49_267370,267370,apical 1,apical 1,,,
TGME49_262660,262660,PM - integral,apicoplast,,,
TGME49_226040,226040,apical 2,apical 2,,,
TGME49_230880,230880,cytosol,nucleolus,,,
TGME49_231890,231890,apicoplast,apicoplast,,,
TGME49_318290,318290,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_219460,219460,cytosol,cytosol,,,
TGME49_277230,277230,dense granules,dense granules,,,
TGME49_314530,314530,unknown,unknown,,,
TGME49_276110,276110,ER 1,ER 1,,,
TGME49_215160,215160,dense granules,dense granules,,,
TGME49_208360,208360,ER 1,ER 1,,,
TGME49_312960,312960,nucleolus,nucleus - non-chromatin,,,
TGME49_209010,209010,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_216780,216780,nucleus - chromatin,nucleolus,,,
TGME49_312618,312618,nucleolus,nucleolus,,,
TGME49_312700,312700,Golgi,Golgi,,,
TGME49_240850,240850,unknown,nucleus - chromatin,,,
TGME49_227830,227830,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_315810,315810,cytosol,19S proteasome,,,
TGME49_261260,261260,cytosol,cytosol,,,
TGME49_306290,306290,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_253570,253570,cytosol,cytosol,,,
TGME49_234180,234180,PM - integral,PM - peripheral 2,,,
TGME49_267660,267660,cytosol,nucleolus,,,
TGME49_226560,226560,nucleus - chromatin,nucleolus,,,
TGME49_225730,225730,unknown,mitochondrion - membranes,,,
TGME49_202300,202300,unknown,cytosol,,,
TGME49_251490,251490,unknown,nucleus - chromatin,,,
TGME49_314280,314280,nucleus - chromatin,nucleus - chromatin,,,
TGME49_241150,241150,cytosol,cytosol,,,
TGME49_289120,289120,nucleus - chromatin,nucleus - chromatin,,,
TGME49_267530,267530,ER 1,ER 1,,,
TGME49_206340,206340,Golgi,endomembrane vesicles,,,
TGME49_278770,278770,nucleus - chromatin,PM - peripheral 2,,,
TGME49_265270,265270,PM - peripheral 2,Golgi,,,
TGME49_246178,246178,rhoptries 2,rhoptries 2,,,
TGME49_290970,290970,ER 1,ER 1,,,
TGME49_250040,250040,ER 1,ER 1,,,
TGME49_267300,267300,PM - integral,PM - integral,,,
TGME49_310190,310190,nucleus - chromatin,nucleus - chromatin,,,
TGME49_232620,232620,nucleus - chromatin,nucleus - chromatin,,,
TGME49_209870,209870,unknown,unknown,,,
TGME49_246620,246620,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_214500,214500,cytosol,19S proteasome,,,
TGME49_264030,264030,unknown,unknown,,,
TGME49_267040,267040,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_203620,203620,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_273030,273030,nucleus - chromatin,nucleus - chromatin,,,
TGME49_258930,258930,cytosol,cytosol,,,
TGME49_213940,213940,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_315130,315130,nucleus - chromatin,nucleus - chromatin,,,
TGME49_215010,215010,PM - integral,Golgi,,,
TGME49_236580,236580,cytosol,19S proteasome,,,
TGME49_243450,243450,unknown,unknown,,,
TGME49_213740,213740,nucleus - chromatin,nucleus - chromatin,,,
TGME49_268630,268630,Golgi,PM - peripheral 2,,,
TGME49_258640,258640,apicoplast,apicoplast,,,
TGME49_254250,254250,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_258110,258110,ER 1,ER 1,,,
TGME49_271870,271870,Golgi,Golgi,,,
TGME49_203760,203760,nucleus - non-chromatin,nucleolus,,,
TGME49_266850,266850,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_231010,231010,nucleus - non-chromatin,nucleolus,,,
TGME49_310060,310060,cytosol,cytosol,,,
TGME49_267730,267730,ER 1,ER 1,,,
TGME49_281570,281570,nucleus - chromatin,nucleus - chromatin,,,
TGME49_309940,309940,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_220390,220390,Golgi,Golgi,,,
TGME49_253910,253910,nucleus - chromatin,nucleus - chromatin,,,
TGME49_230190,230190,dense granules,dense granules,,,
TGME49_285500,285500,ER 1,PM - peripheral 2,,,
TGME49_208550,208550,dense granules,PM - peripheral 2,,,
TGME49_301380,301380,apicoplast,apicoplast,,,
TGME49_259040,259040,ER 1,ER 1,,,
TGME49_299970,299970,IMC,IMC,,,
